Source,Target,Weight,Type
segunda_0840472,segunda_0788300,3,undirected
segunda_0840472,segunda_0837074,5,undirected
segunda_0840472,segunda_0840929,1,undirected
segunda_0840512,primera_0605505,1,undirected
segunda_0840512,primera_0693050,2,undirected
segunda_0840512,primera_0723683,3,undirected
segunda_0840512,segunda_0840793,2,undirected
segunda_0840513,segunda_0772044,2,undirected
segunda_0840513,segunda_0825848,6,undirected
segunda_0840513,segunda_0840929,1,undirected
segunda_0840793,primera_0719090,5,undirected
segunda_0840793,primera_0721829,1,undirected
segunda_0840793,primera_0723682,1,undirected
segunda_0840793,primera_0723816,1,undirected
segunda_0840793,segunda_0743828,1,undirected
segunda_0840793,segunda_0839234,3,undirected
segunda_0840793,segunda_0840512,2,undirected
segunda_0840929,primera_0727430,2,undirected
segunda_0840929,segunda_0785180,3,undirected
segunda_0840929,segunda_0817829,6,undirected
segunda_0840929,segunda_0837074,2,undirected
segunda_0840929,segunda_0840472,1,undirected
segunda_0840929,segunda_0840513,1,undirected
segunda_0842479,primera_0626526,4,undirected
segunda_0842479,primera_0632795,3,undirected
segunda_0842479,primera_0680884_A1,3,undirected
segunda_0842479,primera_0721877,3,undirected
segunda_0842757,segunda_0787405,2,undirected
segunda_0842757,segunda_0788816,1,undirected
segunda_0842757,segunda_0838529,6,undirected
segunda_0842897,primera_0610357,6,undirected
segunda_0842897,primera_0635124,3,undirected
segunda_0842897,primera_0700125,1,undirected
segunda_0842897,primera_0722160,1,undirected
segunda_0842897,primera_0725346,4,undirected
segunda_0842897,segunda_0755175,3,undirected
segunda_0842897,segunda_0770411,3,undirected
segunda_0844412,primera_0723625,2,undirected
segunda_0844412,segunda_0802764,4,undirected
segunda_0844412,segunda_0811635,1,undirected
segunda_0846594,primera_0725033,3,undirected
segunda_0846594,segunda_0771782,2,undirected
segunda_0846594,segunda_0785180,1,undirected
segunda_0846649,segunda_0755175,2,undirected
segunda_0846649,segunda_0772999,1,undirected
segunda_0846649,segunda_0812001,6,undirected
segunda_0847028,primera_0693987,2,undirected
segunda_0847028,primera_0723240,3,undirected
segunda_0847028,primera_0738830,1,undirected
segunda_0847028,segunda_0791321,1,undirected
segunda_0847028,segunda_0834775,5,undirected
segunda_0848005,segunda_0739951,6,undirected
segunda_0848005,segunda_0754540,1,undirected
segunda_0848005,segunda_0789216,2,undirected
segunda_0848005,segunda_0830828,3,undirected
segunda_0848005,segunda_0833509,1,undirected
segunda_0848268,primera_0628716,6,undirected
segunda_0848268,primera_0713809,4,undirected
segunda_0848268,segunda_0831470,1,undirected
segunda_0848442,primera_0636424,2,undirected
segunda_0848442,segunda_0804810,4,undirected
segunda_0848442,segunda_0813136,1,undirected
segunda_0849125,primera_0604231,6,undirected
segunda_0849125,primera_0651849,4,undirected
segunda_0849125,segunda_0800073,1,undirected
segunda_0849125,segunda_0817829,1,undirected
segunda_0849461,primera_0628716,4,undirected
segunda_0849461,segunda_0775415,1,undirected
segunda_0849461,segunda_0788816,6,undirected
segunda_0849461,segunda_0833910,1,undirected
segunda_0849461,segunda_0835764,1,undirected
segunda_0849882,primera_0723240,3,undirected
segunda_0849882,segunda_0781189,1,undirected
segunda_0849882,segunda_0791321,2,undirected
